place_id,userid,travel_date,point
73,10848,2018.1.25 0:09,5
73,6159,2018.1.25 0:09,4
73,9461,2018.1.24 0:09,5
73,2081,2018.1.24 0:09,5
73,2768,2018.1.23 0:09,4
73,11203,2018.1.21 0:09,4
73,11603,2018.1.15 0:09,5
73,5167,2018.1.28 0:08,5
73,8929,2018.1.11 0:08,5
73,6646,2018.1.29 0:07,5
73,9417,2018.1.28 0:07,5
73,5009,2018.1.25 0:07,5
73,9532,2018.1.3 0:07,4
73,6391,2018.1.19 0:06,5
73,11515,2018.1.16 0:06,5
73,8433,2018.1.14 0:06,3
73,10203,2018.1.5 0:06,5
73,5010,2018.1.28 0:05,5
73,10776,2018.1.18 0:05,5
73,5371,2018.1.18 0:05,4
73,10600,2018.1.3 0:05,5
73,2795,2018.1.19 0:04,4
73,10592,2018.1.15 0:04,5
73,10241,2018.1.8 0:04,4
73,2292,2018.1.7 0:04,4
73,382,2018.1.4 0:04,5
73,10675,2018.1.26 0:03,4
73,10794,2018.1.14 0:03,5
73,2753,2018.1.11 0:03,5
73,16,2018.1.18 0:02,5
73,9684,2018.1.4 0:02,4
73,7610,2018.1.3 0:02,4
73,6828,2018.1.29 0:01,5
73,7547,2018.1.29 0:01,2
73,4927,2018.1.29 0:01,5
73,10804,2018.1.22 0:01,4
73,8261,2018.1.22 0:01,3
73,7055,2018.1.16 0:01,5
73,8168,2018.1.13 0:01,5
73,6282,2018.1.9 0:01,5
73,9522,2018.1.7 0:01,5
73,468,2018.1.6 0:01,5
73,10899,2017.1.19 0:12,5
73,11537,2017.1.17 0:12,5
73,7661,2017.1.12 0:12,5
73,9034,2017.1.10 0:12,5
73,82,2017.1.8 0:12,4
73,10798,2017.1.7 0:12,4
73,10588,2017.1.2 0:12,4
73,10698,2017.1.1 0:12,4
73,10547,2017.1.27 0:11,4
73,2888,2017.1.27 0:11,5
73,9659,2017.1.27 0:11,4
73,8784,2017.1.25 0:11,5
73,3297,2017.1.25 0:11,4
73,8007,2017.1.23 0:11,5
73,1683,2017.1.23 0:11,5
73,5357,2017.1.21 0:11,4
73,9936,2017.1.21 0:11,5
73,11189,2017.1.20 0:11,5
73,10589,2017.1.19 0:11,3
73,7814,2017.1.19 0:11,5
73,3579,2017.1.19 0:11,5
73,9085,2017.1.19 0:11,5
73,3023,2017.1.18 0:11,4
73,10051,2017.1.18 0:11,4
73,2281,2017.1.17 0:11,4
73,11185,2017.1.16 0:11,5
73,3980,2017.1.15 0:11,5
73,10448,2017.1.15 0:11,4
73,10670,2017.1.13 0:11,4
73,11395,2017.1.13 0:11,5
73,7739,2017.1.11 0:11,4
73,5004,2017.1.10 0:11,4
73,9205,2017.1.8 0:11,4
73,4852,2017.1.5 0:11,5
73,4581,2017.1.4 0:11,5
73,6545,2017.1.26 0:10,4
73,9687,2017.1.16 0:10,5
73,10632,2017.1.13 0:10,5
73,10749,2017.1.13 0:10,4
73,10418,2017.1.11 0:10,4
73,10379,2017.1.10 0:10,5
73,2877,2017.1.9 0:10,5
73,6638,2017.1.4 0:10,4
73,10470,2017.1.3 0:10,5
73,10041,2017.1.2 0:10,5
73,6864,2017.1.26 0:09,5
73,10879,2017.1.25 0:09,5
73,11167,2017.1.25 0:09,5
73,7654,2017.1.24 0:09,5
73,7376,2017.1.24 0:09,4
73,10479,2017.1.18 0:09,5
73,11500,2017.1.18 0:09,4
73,4856,2017.1.4 0:09,5
73,7738,2017.1.25 0:08,5
73,2618,2017.1.24 0:08,4
73,9447,2017.1.19 0:08,5
73,6357,2017.1.16 0:08,5
73,11361,2017.1.15 0:08,5
73,8835,2017.1.12 0:08,5
73,10875,2017.1.11 0:08,5
73,2494,2017.1.8 0:08,5
73,7117,2017.1.7 0:08,5
73,2741,2017.1.24 0:07,5
73,7834,2017.1.13 0:07,5
73,6995,2017.1.11 0:07,5
73,10587,2017.1.10 0:07,5
73,10563,2017.1.10 0:07,5
73,10064,2017.1.9 0:07,5
73,10434,2017.1.6 0:07,5
73,10577,2017.1.6 0:07,4
73,11521,2017.1.1 0:07,5
73,2998,2017.1.30 0:06,5
73,10535,2017.1.29 0:06,4
73,11507,2017.1.24 0:06,5
73,7348,2017.1.19 0:06,5
73,8681,2017.1.17 0:06,5
73,11369,2017.1.14 0:06,5
73,11322,2017.1.12 0:06,4
73,3924,2017.1.6 0:06,5
73,7038,2017.1.29 0:05,5
73,11278,2017.1.20 0:05,4
73,2095,2017.1.11 0:05,4
73,10731,2017.1.9 0:05,5
73,2699,2017.1.8 0:05,5
73,7139,2017.1.5 0:05,5
73,51,2017.1.5 0:05,4
73,10913,2017.1.24 0:04,5
73,11078,2017.1.24 0:04,5
73,2269,2017.1.11 0:04,4
73,6909,2017.1.10 0:04,5
73,9519,2017.1.5 0:04,5
73,2393,2017.1.1 0:04,4
73,11561,2017.1.1 0:04,5
73,46,2017.1.30 0:03,3
73,11298,2017.1.26 0:03,5
73,5532,2017.1.23 0:03,5
73,9908,2017.1.22 0:03,5
73,33,2017.1.19 0:03,5
73,6488,2017.1.16 0:03,5
73,10420,2017.1.16 0:03,5
73,2372,2017.1.10 0:03,4
73,11605,2017.1.28 0:02,5
73,10828,2017.1.28 0:02,3
73,5843,2017.1.22 0:02,5
73,4159,2017.1.22 0:02,5
73,4871,2017.1.15 0:02,5
73,6219,2017.1.14 0:02,5
73,10370,2017.1.2 0:02,2
73,10681,2017.1.1 0:02,5
73,10889,2017.1.24 0:01,5
73,9051,2017.1.18 0:01,4
73,1910,2017.1.17 0:01,5
73,10266,2017.1.9 0:01,5
73,6026,2017.1.8 0:01,5
73,7542,2017.1.5 0:01,5
73,9714,2017.1.4 0:01,5
73,2094,2017.1.4 0:01,5
73,4030,2016.1.31 0:12,4
73,1952,2016.1.24 0:12,4
73,10233,2016.1.20 0:12,5
73,5203,2016.1.18 0:12,5
73,6308,2016.1.17 0:12,4
73,8400,2016.1.13 0:12,5
73,7861,2016.1.13 0:12,4
73,8252,2016.1.13 0:12,4
73,9643,2016.1.6 0:12,5
73,7053,2016.1.30 0:11,5
73,10990,2016.1.30 0:11,4
73,635,2016.1.27 0:11,1
73,10051,2016.1.19 0:11,4
73,2418,2016.1.17 0:11,5
73,10834,2016.1.16 0:11,5
73,7429,2016.1.15 0:11,4
73,11165,2016.1.13 0:11,5
73,6121,2016.1.10 0:11,5
73,6079,2016.1.7 0:11,5
73,6830,2016.1.6 0:11,5
73,10172,2016.1.20 0:10,5
73,10134,2016.1.9 0:10,4
73,10763,2016.1.6 0:10,4
73,2257,2016.1.29 0:09,5
73,10840,2016.1.21 0:09,4
73,10267,2016.1.18 0:09,4
73,8611,2016.1.16 0:09,3
73,2402,2016.1.12 0:09,4
73,11534,2016.1.11 0:09,5
73,7907,2016.1.6 0:09,3
73,9523,2016.1.2 0:09,3
73,8174,2016.1.1 0:09,3
73,2937,2016.1.25 0:08,5
73,5451,2016.1.17 0:08,5
73,8820,2016.1.10 0:08,4
73,7734,2016.1.31 0:07,5
73,11422,2016.1.26 0:07,4
73,2650,2016.1.26 0:07,5
73,11324,2016.1.24 0:07,5
73,6315,2016.1.17 0:07,5
73,9457,2016.1.10 0:07,5
73,8931,2016.1.5 0:07,5
73,6863,2016.1.4 0:07,3
73,6937,2016.1.28 0:06,5
73,9759,2016.1.26 0:06,4
73,11384,2016.1.25 0:06,4
73,6101,2016.1.21 0:06,5
73,10633,2016.1.18 0:06,3
73,7246,2016.1.15 0:06,4
73,9598,2016.1.14 0:06,4
73,5750,2016.1.12 0:06,5
73,8148,2016.1.9 0:06,5
73,8761,2016.1.8 0:06,5
73,11035,2016.1.6 0:06,5
73,10288,2016.1.30 0:05,4
73,6224,2016.1.30 0:05,4
73,10683,2016.1.29 0:05,5
73,8245,2016.1.29 0:05,4
73,10995,2016.1.27 0:05,4
73,7146,2016.1.21 0:05,4
73,3486,2016.1.16 0:05,5
73,11103,2016.1.12 0:05,5
73,54,2016.1.10 0:05,5
73,4836,2016.1.1 0:05,5
73,10553,2016.1.27 0:04,4
73,307,2016.1.25 0:04,5
73,6671,2016.1.20 0:04,4
73,9636,2016.1.20 0:04,5
73,3505,2016.1.19 0:04,5
73,9365,2016.1.19 0:04,5
73,9855,2016.1.18 0:04,4
73,6580,2016.1.17 0:04,5
73,2845,2016.1.16 0:04,5
73,3956,2016.1.12 0:04,5
73,8164,2016.1.11 0:04,5
73,10878,2016.1.11 0:04,5
73,9161,2016.1.10 0:04,5
73,11199,2016.1.9 0:04,3
73,11580,2016.1.7 0:04,4
73,1699,2016.1.4 0:04,3
73,6942,2016.1.2 0:04,4
73,8698,2016.1.30 0:03,4
73,10996,2016.1.29 0:03,4
73,7921,2016.1.27 0:03,4
73,11058,2016.1.23 0:03,5
73,10894,2016.1.21 0:03,4
73,10987,2016.1.17 0:03,5
73,8170,2016.1.16 0:03,5
73,11106,2016.1.15 0:03,5
73,8916,2016.1.14 0:03,4
73,6233,2016.1.14 0:03,5
73,10059,2016.1.14 0:03,5
73,9997,2016.1.12 0:03,5
73,9552,2016.1.7 0:03,4
73,6659,2016.1.5 0:03,4
73,9973,2016.1.3 0:03,4
73,4736,2016.1.3 0:03,4
73,6455,2016.1.2 0:03,5
73,9513,2016.1.29 0:02,4
73,8822,2016.1.28 0:02,4
73,11073,2016.1.28 0:02,4
73,8938,2016.1.27 0:02,5
73,9644,2016.1.27 0:02,5
73,6094,2016.1.25 0:02,5
73,11283,2016.1.24 0:02,5
73,8844,2016.1.24 0:02,5
73,8923,2016.1.23 0:02,4
73,3895,2016.1.20 0:02,5
73,2853,2016.1.18 0:02,5
73,11060,2016.1.17 0:02,5
73,3969,2016.1.16 0:02,5
73,4813,2016.1.16 0:02,5
73,2696,2016.1.11 0:02,4
73,10247,2016.1.11 0:02,3
73,6289,2016.1.10 0:02,5
73,6831,2016.1.10 0:02,5
73,10317,2016.1.5 0:02,5
73,11076,2016.1.5 0:02,4
73,3848,2016.1.3 0:02,5
73,6835,2016.1.3 0:02,4
73,11125,2016.1.29 0:01,5
73,8639,2016.1.29 0:01,4
73,1612,2016.1.29 0:01,5
73,6865,2016.1.27 0:01,5
73,8137,2016.1.24 0:01,5
73,10606,2016.1.24 0:01,5
73,7017,2016.1.23 0:01,4
73,11450,2016.1.23 0:01,5
73,7258,2016.1.21 0:01,4
73,1164,2016.1.19 0:01,5
73,10747,2016.1.18 0:01,4
73,11436,2016.1.18 0:01,4
73,7775,2016.1.15 0:01,5
73,1176,2016.1.15 0:01,5
73,8763,2016.1.14 0:01,5
73,2271,2016.1.14 0:01,5
73,10058,2016.1.14 0:01,5
73,6023,2016.1.13 0:01,5
73,8125,2016.1.11 0:01,4
73,7738,2016.1.11 0:01,5
73,10132,2016.1.10 0:01,3
73,11406,2016.1.7 0:01,5
73,199,2016.1.4 0:01,5
73,8408,2015.1.31 0:12,4
73,11241,2015.1.30 0:12,5
73,8905,2015.1.30 0:12,5
73,9879,2015.1.24 0:12,5
73,6377,2015.1.23 0:12,4
73,6584,2015.1.22 0:12,4
73,10269,2015.1.22 0:12,4
73,2258,2015.1.21 0:12,4
73,7997,2015.1.21 0:12,4
73,2023,2015.1.20 0:12,5
73,5215,2015.1.19 0:12,5
73,9998,2015.1.18 0:12,3
73,7249,2015.1.15 0:12,5
73,10322,2015.1.14 0:12,5
73,7149,2015.1.13 0:12,5
73,6788,2015.1.12 0:12,5
73,9752,2015.1.11 0:12,4
73,7019,2015.1.7 0:12,3
73,6639,2015.1.1 0:12,4
73,10459,2015.1.30 0:11,4
73,8832,2015.1.30 0:11,5
73,8436,2015.1.30 0:11,3
73,10164,2015.1.29 0:11,4
73,6600,2015.1.29 0:11,5
73,6425,2015.1.29 0:11,5
73,9680,2015.1.27 0:11,5
73,3001,2015.1.27 0:11,4
73,7845,2015.1.26 0:11,5
73,5762,2015.1.26 0:11,3
73,4717,2015.1.25 0:11,4
73,10584,2015.1.25 0:11,5
73,8897,2015.1.25 0:11,4
73,7750,2015.1.24 0:11,5
73,9170,2015.1.20 0:11,4
73,10323,2015.1.20 0:11,5
73,8156,2015.1.18 0:11,4
73,4307,2015.1.18 0:11,4
73,91,2015.1.17 0:11,5
73,6232,2015.1.16 0:11,4
73,4361,2015.1.14 0:11,5
73,9816,2015.1.12 0:11,4
73,10034,2015.1.11 0:11,4
73,10616,2015.1.9 0:11,5
73,10893,2015.1.7 0:11,5
73,3003,2015.1.4 0:11,5
73,1975,2015.1.4 0:11,3
73,1238,2015.1.3 0:11,5
73,10518,2015.1.1 0:11,5
73,6427,2015.1.1 0:11,5
73,8521,2015.1.1 0:11,5
73,10635,2015.1.31 0:10,5
73,3576,2015.1.29 0:10,4
73,11254,2015.1.29 0:10,4
73,11160,2015.1.26 0:10,4
73,9939,2015.1.23 0:10,4
73,8685,2015.1.22 0:10,4
73,11003,2015.1.21 0:10,2
73,10821,2015.1.20 0:10,4
73,7447,2015.1.20 0:10,5
73,10887,2015.1.19 0:10,5
73,9171,2015.1.17 0:10,5
73,11027,2015.1.16 0:10,5
73,11402,2015.1.15 0:10,5
73,10890,2015.1.15 0:10,5
73,10199,2015.1.10 0:10,4
73,10102,2015.1.10 0:10,5
73,9887,2015.1.9 0:10,5
73,4853,2015.1.8 0:10,4
73,9282,2015.1.8 0:10,5
73,8592,2015.1.7 0:10,3
73,7372,2015.1.7 0:10,5
73,11187,2015.1.6 0:10,5
73,6200,2015.1.4 0:10,5
73,10738,2015.1.1 0:10,5
73,121,2015.1.30 0:09,5
73,10956,2015.1.29 0:09,4
73,10073,2015.1.29 0:09,5
73,10795,2015.1.26 0:09,5
73,9520,2015.1.19 0:09,5
73,7995,2015.1.18 0:09,5
73,4904,2015.1.17 0:09,4
73,7807,2015.1.15 0:09,5
73,10309,2015.1.15 0:09,4
73,8330,2015.1.10 0:09,4
73,9286,2015.1.9 0:09,4
73,655,2015.1.8 0:09,4
73,7931,2015.1.6 0:09,4
73,10516,2015.1.5 0:09,5
73,9387,2015.1.31 0:08,5
73,11440,2015.1.27 0:08,4
73,104,2015.1.26 0:08,5
73,11315,2015.1.25 0:08,4
73,7616,2015.1.19 0:08,4
73,8247,2015.1.14 0:08,5
73,11124,2015.1.13 0:08,5
73,19,2015.1.13 0:08,5
73,11200,2015.1.12 0:08,5
73,9649,2015.1.12 0:08,5
73,11442,2015.1.11 0:08,5
73,9047,2015.1.11 0:08,5
73,6185,2015.1.11 0:08,5
73,7274,2015.1.11 0:08,5
73,5813,2015.1.5 0:08,4
73,11292,2015.1.22 0:07,5
73,912,2015.1.19 0:06,4
73,9695,2015.1.8 0:06,5
73,2105,2015.1.24 0:05,5
73,4336,2015.1.4 0:05,3
73,7979,2015.1.4 0:05,5
73,10865,2015.1.30 0:03,5
73,5693,2014.1.17 0:10,5
73,6960,2014.1.17 0:10,5
73,8127,2014.1.20 0:09,4
73,8775,2014.1.4 0:09,5
73,10326,2014.1.1 0:09,5
73,8537,2014.1.5 0:08,4
73,11374,2014.1.1 0:07,5
73,10762,2014.1.6 0:02,5
73,3024,2013.1.1 0:12,4
73,2764,2013.1.26 0:11,4
73,4742,2013.1.12 0:11,5
73,3375,2013.1.9 0:11,4
73,6288,2013.1.25 0:09,5
73,4498,2013.1.2 0:05,5
73,6574,2013.1.19 0:04,4
73,300,2013.1.12 0:04,5
73,8211,2012.1.13 0:08,4
73,10692,2012.1.13 0:03,5
73,6429,2017.1.5 0:08,4
73,1042,2017.1.31 0:07,5
73,3671,2017.1.29 0:07,5
73,2867,2017.1.27 0:07,5
73,2445,2017.1.26 0:07,4
73,5482,2017.1.17 0:07,5
73,8988,2017.1.13 0:07,5
73,3105,2017.1.12 0:07,5
73,8036,2017.1.11 0:07,5
73,8477,2017.1.11 0:07,5
73,7027,2017.1.8 0:07,5
73,1508,2017.1.8 0:07,5
73,3881,2017.1.4 0:07,5
73,7173,2017.1.3 0:07,5
73,86,2017.1.2 0:07,4
73,8640,2017.1.1 0:07,5
73,7823,2017.1.27 0:06,4
73,4324,2017.1.25 0:06,5
73,7586,2017.1.22 0:06,5
73,3805,2017.1.22 0:06,5
73,7644,2017.1.14 0:06,5
73,8124,2017.1.11 0:06,5
73,3469,2017.1.8 0:06,4
73,3776,2017.1.7 0:06,5
73,6578,2017.1.1 0:06,4
73,3667,2017.1.31 0:05,5
73,1096,2017.1.29 0:05,5
73,3879,2017.1.29 0:05,5
73,6440,2017.1.24 0:05,4
73,3821,2017.1.24 0:05,5
73,7918,2017.1.23 0:05,5
73,9406,2017.1.21 0:05,5
73,9299,2017.1.17 0:05,5
73,6524,2017.1.17 0:05,4
73,3681,2017.1.17 0:05,5
73,7278,2017.1.17 0:05,5
73,4311,2017.1.16 0:05,3
73,1290,2017.1.14 0:05,5
73,7847,2017.1.12 0:05,4
73,3721,2017.1.9 0:05,5
73,8717,2017.1.18 0:04,5
73,1182,2017.1.18 0:04,5
73,3330,2017.1.16 0:04,5
73,2145,2017.1.14 0:04,5
73,3403,2017.1.9 0:04,5
73,7623,2017.1.8 0:04,5
73,3355,2017.1.6 0:04,5
73,1304,2017.1.1 0:04,5
73,4418,2017.1.31 0:03,4
73,2460,2017.1.28 0:03,5
73,1778,2017.1.26 0:03,5
73,5054,2017.1.19 0:03,5
73,576,2017.1.16 0:03,5
73,1723,2017.1.10 0:03,5
73,1875,2017.1.1 0:03,5
73,9285,2017.1.24 0:02,5
73,1228,2017.1.20 0:02,5
73,7916,2017.1.16 0:02,4
73,3320,2017.1.14 0:02,5
73,2901,2017.1.4 0:02,5
73,9348,2017.1.1 0:02,4
73,1316,2017.1.27 0:01,3
73,2328,2017.1.17 0:01,5
73,7863,2017.1.15 0:01,5
73,8016,2017.1.9 0:01,5
73,6965,2017.1.1 0:01,5
73,3587,2016.1.30 0:12,5
73,2749,2016.1.29 0:12,5
73,346,2016.1.29 0:12,5
73,2554,2016.1.20 0:12,5
73,9300,2016.1.18 0:12,5
73,3113,2016.1.16 0:12,5
73,971,2016.1.10 0:12,5
73,2793,2016.1.9 0:12,5
73,8801,2016.1.7 0:12,3
73,2218,2016.1.6 0:12,4
73,1497,2016.1.5 0:12,4
73,2930,2016.1.30 0:11,4
73,6720,2016.1.30 0:11,5
73,4909,2016.1.29 0:11,5
73,7990,2016.1.27 0:11,4
73,9123,2016.1.24 0:11,4
73,6466,2016.1.23 0:11,4
73,513,2016.1.21 0:11,4
73,6472,2016.1.15 0:11,3
73,3674,2016.1.14 0:11,5
73,3433,2016.1.13 0:11,5
73,1609,2016.1.13 0:11,4
73,1772,2016.1.12 0:11,5
73,7942,2016.1.3 0:11,4
73,6533,2016.1.1 0:11,5
73,4226,2016.1.1 0:11,4
73,6132,2016.1.1 0:11,5
73,7164,2016.1.1 0:11,5
73,6713,2016.1.30 0:10,4
73,5752,2016.1.30 0:10,4
73,6001,2016.1.27 0:10,4
73,3350,2016.1.27 0:10,5
73,6045,2016.1.26 0:10,5
73,2022,2016.1.25 0:10,4
73,2547,2016.1.25 0:10,5
73,6924,2016.1.24 0:10,5
73,3666,2016.1.23 0:10,4
73,7927,2016.1.23 0:10,5
73,1753,2016.1.23 0:10,4
73,4264,2016.1.21 0:10,5
73,8716,2016.1.19 0:10,5
73,6772,2016.1.18 0:10,5
73,5330,2016.1.17 0:10,4
73,3285,2016.1.28 0:09,4
73,6962,2016.1.28 0:09,5
73,6350,2016.1.26 0:09,5
73,9226,2016.1.25 0:09,5
73,9355,2016.1.23 0:09,5
73,4582,2016.1.21 0:09,5
73,4634,2016.1.19 0:09,5
73,2378,2016.1.17 0:09,3
73,6756,2016.1.10 0:09,4
73,3191,2016.1.2 0:09,4
73,307,2016.1.21 0:08,5
73,386,2016.1.20 0:08,5
73,8646,2016.1.20 0:08,5
73,1758,2016.1.18 0:08,5
73,3480,2016.1.18 0:08,5
73,4669,2016.1.16 0:08,4
73,3628,2016.1.11 0:08,4
73,3362,2016.1.7 0:08,5
73,3543,2016.1.5 0:08,5
73,7026,2016.1.4 0:08,4
73,2783,2016.1.3 0:08,5
73,1051,2016.1.2 0:08,5
73,2809,2016.1.31 0:07,5
73,3720,2016.1.31 0:07,5
73,7992,2016.1.27 0:07,5
73,9090,2016.1.26 0:07,4
73,960,2016.1.26 0:07,5
73,5034,2016.1.26 0:07,5
73,7368,2016.1.26 0:07,5
73,6143,2016.1.24 0:07,5
73,2820,2016.1.24 0:07,4
73,7465,2016.1.17 0:07,5
73,506,2016.1.8 0:07,5
73,6000,2016.1.7 0:07,3
73,3725,2016.1.6 0:07,5
73,3991,2016.1.25 0:06,5
73,2013,2016.1.12 0:06,4
73,4874,2016.1.11 0:06,5
73,5863,2016.1.5 0:06,4
73,4917,2016.1.31 0:05,5
73,1407,2016.1.27 0:05,5
73,9354,2016.1.25 0:05,5
73,8572,2016.1.24 0:05,4
73,6729,2016.1.21 0:05,5
73,2369,2016.1.14 0:05,4
73,25,2016.1.11 0:05,5
73,1346,2016.1.10 0:05,3
73,6206,2016.1.10 0:05,4
73,9073,2016.1.1 0:05,4
73,5698,2016.1.29 0:04,5
73,6959,2016.1.25 0:04,4
73,1714,2016.1.23 0:04,4
73,2108,2016.1.21 0:04,5
73,7925,2016.1.21 0:04,5
73,7050,2016.1.20 0:04,4
73,8574,2016.1.11 0:04,5
73,5327,2016.1.7 0:04,5
73,1470,2016.1.28 0:03,5
73,7069,2016.1.27 0:03,5
73,7744,2016.1.27 0:03,4
73,8841,2016.1.23 0:03,5
73,8380,2016.1.21 0:03,5
73,5081,2016.1.16 0:03,4
73,7174,2016.1.5 0:03,4
73,5528,2016.1.25 0:02,4
73,6040,2016.1.20 0:02,5
73,4696,2016.1.20 0:02,5
73,1799,2016.1.14 0:02,4
73,9357,2016.1.12 0:02,5
73,4847,2016.1.12 0:02,4
73,2922,2016.1.11 0:02,5
73,8387,2016.1.28 0:01,4
73,4551,2016.1.25 0:01,5
73,9269,2016.1.24 0:01,5
73,7142,2016.1.9 0:01,5
73,1793,2016.1.5 0:01,4
73,2564,2016.1.1 0:01,5
73,6109,2015.1.26 0:12,5
73,7490,2015.1.22 0:12,4
73,9148,2015.1.22 0:12,4
73,722,2015.1.21 0:12,3
73,5627,2015.1.19 0:12,4
73,2869,2015.1.16 0:12,5
73,226,2015.1.15 0:12,5
73,8119,2015.1.10 0:12,5
73,5880,2015.1.9 0:12,5
73,396,2015.1.26 0:11,5
73,6120,2015.1.26 0:11,4
73,8391,2015.1.23 0:11,5
73,1889,2015.1.23 0:11,4
73,3944,2015.1.16 0:11,5
73,476,2015.1.13 0:11,5
73,6696,2015.1.11 0:11,5
73,662,2015.1.10 0:11,5
73,8318,2015.1.7 0:11,5
73,210,2015.1.5 0:11,5
73,779,2015.1.4 0:11,4
73,4649,2015.1.4 0:11,4
73,1220,2015.1.2 0:11,3
73,9327,2015.1.1 0:11,5
73,1540,2015.1.1 0:11,5
73,1762,2015.1.1 0:11,5
73,7858,2015.1.31 0:10,5
73,3864,2015.1.29 0:10,5
73,4978,2015.1.28 0:10,5
73,3750,2015.1.27 0:10,5
73,1725,2015.1.27 0:10,5
73,2624,2015.1.26 0:10,5
73,9182,2015.1.24 0:10,5
73,601,2015.1.23 0:10,4
73,3613,2015.1.23 0:10,5
73,3401,2015.1.23 0:10,5
73,5276,2015.1.22 0:10,5
73,8781,2015.1.17 0:10,3
73,8049,2015.1.13 0:10,5
73,3424,2015.1.12 0:10,5
73,9249,2015.1.12 0:10,5
73,10732,2015.1.10 0:10,5
73,8064,2015.1.6 0:10,5
73,9209,2015.1.2 0:10,5
73,840,2015.1.24 0:09,3
73,7865,2015.1.17 0:09,4
73,5164,2015.1.13 0:09,5
73,311,2015.1.13 0:08,5
73,3339,2015.1.13 0:08,4
73,1439,2015.1.10 0:08,4
73,2687,2015.1.10 0:08,4
73,219,2015.1.29 0:07,5
73,1684,2015.1.23 0:07,4
73,6336,2015.1.14 0:07,5
73,9527,2015.1.13 0:07,5
73,3222,2015.1.2 0:07,5
73,2859,2015.1.1 0:07,4
73,3697,2015.1.28 0:06,5
73,9114,2015.1.26 0:06,5
73,287,2015.1.20 0:06,4
73,657,2015.1.19 0:06,5
73,8011,2015.1.16 0:06,4
73,2198,2015.1.11 0:06,5
73,2627,2015.1.8 0:06,5
73,7081,2015.1.6 0:06,5
73,4427,2015.1.1 0:06,4
73,10545,2015.1.30 0:05,5
73,189,2015.1.29 0:05,5
73,8823,2015.1.26 0:05,5
73,8991,2015.1.16 0:05,4
73,1347,2015.1.13 0:05,4
73,4645,2015.1.11 0:05,5
73,8418,2015.1.8 0:05,5
73,6189,2015.1.7 0:05,5
73,965,2015.1.7 0:05,5
73,8206,2015.1.6 0:05,5
73,3249,2015.1.4 0:05,5
73,478,2015.1.3 0:05,4
73,6107,2015.1.1 0:05,4
73,5898,2015.1.30 0:04,4
73,7937,2015.1.26 0:04,5
73,7342,2015.1.25 0:04,5
73,6903,2015.1.19 0:04,5
73,5904,2015.1.18 0:04,5
73,3151,2015.1.14 0:04,4
73,2590,2015.1.12 0:04,5
73,3093,2015.1.11 0:04,5
73,7472,2015.1.10 0:04,5
73,1021,2015.1.9 0:04,5
73,4903,2015.1.4 0:04,4
73,6609,2015.1.31 0:03,4
73,4626,2015.1.14 0:03,5
73,3121,2015.1.13 0:03,5
73,9983,2015.1.7 0:03,5
73,8013,2015.1.5 0:03,5
73,289,2015.1.5 0:03,5
73,6115,2015.1.26 0:02,5
73,4514,2015.1.9 0:02,5
73,2244,2015.1.8 0:02,4
73,6486,2015.1.7 0:02,5
73,7576,2015.1.4 0:02,4
73,2228,2015.1.27 0:01,5
73,1414,2015.1.17 0:01,5
73,700,2015.1.3 0:01,5
73,2999,2014.1.31 0:12,5
73,5552,2014.1.23 0:12,5
73,9185,2014.1.23 0:12,5
73,6476,2014.1.18 0:12,3
73,3301,2014.1.6 0:12,5
73,5351,2014.1.4 0:12,5
73,8819,2014.1.1 0:12,5
73,5994,2014.1.27 0:11,5
73,558,2014.1.19 0:11,5
73,8854,2014.1.13 0:11,5
73,4671,2014.1.13 0:11,5
73,484,2014.1.9 0:11,5
73,3773,2014.1.7 0:11,5
73,4767,2014.1.7 0:11,5
73,583,2014.1.4 0:11,4
73,2707,2014.1.3 0:11,4
73,584,2014.1.2 0:11,4
73,1717,2014.1.23 0:10,4
73,392,2014.1.23 0:10,5
73,2110,2014.1.21 0:10,5
73,8520,2014.1.19 0:10,5
73,3637,2014.1.18 0:10,3
73,8254,2014.1.18 0:10,5
73,3250,2014.1.18 0:10,5
73,6667,2014.1.15 0:10,5
73,6016,2014.1.15 0:10,5
73,8479,2014.1.14 0:10,5
73,7976,2014.1.12 0:10,5
73,3807,2014.1.9 0:10,5
73,4907,2014.1.8 0:10,5
73,2564,2014.1.7 0:10,5
73,7613,2014.1.6 0:10,4
73,3801,2014.1.6 0:10,5
73,7168,2014.1.3 0:10,5
73,5323,2014.1.2 0:10,4
73,4114,2014.1.21 0:09,5
73,2629,2014.1.14 0:09,5
73,1668,2014.1.29 0:08,5
73,8086,2014.1.4 0:07,4
73,1538,2014.1.18 0:06,4
73,1507,2014.1.18 0:06,4
73,4897,2014.1.8 0:06,4
73,2098,2014.1.31 0:05,5
73,6612,2014.1.22 0:05,5
73,8397,2014.1.10 0:05,5
74,9304,2022.1.2 0:09,5
74,11020,2021.1.21 0:07,5
74,10653,2020.1.17 0:01,4
74,4040,2019.1.25 0:10,5
74,9681,2019.1.25 0:04,4
74,10426,2019.1.25 0:02,5
74,11147,2018.1.17 0:12,5
74,9872,2018.1.2 0:10,5
74,11585,2018.1.15 0:08,4
74,3514,2018.1.1 0:07,4
74,10538,2018.1.30 0:06,5
74,6704,2018.1.27 0:06,4
74,9058,2018.1.20 0:05,5
74,1732,2017.1.26 0:11,5
74,4287,2017.1.26 0:03,4
